FIPS,HomePriceGrowth19to20,HomePriceGrowth18to19,HomePriceGrowth17to18,HomePriceGrowth17to19,HomePrices2019,Population,TotalCasesPercent,TotalDeathsPercentPopulation,MaskUse,ClintonVoteShare,StateLocalTax,JanAvgTemperature,RuralUrbanCode
34015,0.104,0.028,0.016,0.044,0.209,0.292,0.077,0.002,0.891,0.479,0.126,38.8,1
34017,0.057,0.029,0.033,0.063,0.48,0.672,0.094,0.003,0.881,0.747,0.126,38.7,1
34019,0.052,0.013,0.010,0.023,0.395,0.124,0.050,0.001,0.889,0.408,0.126,35.3,1
34021,0.077,0.028,0.037,0.066,0.253,0.367,0.070,0.002,0.919,0.669,0.126,37.9,2
34023,0.071,0.012,0.033,0.045,0.353,0.825,0.081,0.002,0.911,0.592,0.126,38.1,1
34025,0.121,0.003,0.044,0.047,0.436,0.619,0.083,0.002,0.928,0.436,0.126,38.3,1
34027,0.059,-0.010,0.023,0.013,0.449,0.492,0.069,0.002,0.911,0.460,0.126,34,1
34029,0.108,0.000,0.024,0.024,0.291,0.607,0.087,0.003,0.876,0.318,0.126,38.8,1
34031,0.092,0.021,0.068,0.090,0.358,0.502,0.105,0.003,0.894,0.599,0.126,34.1,1
34033,0.177,-0.083,-0.006,-0.088,0.132,0.062,0.071,0.002,0.880,0.404,0.126,38.8,1
34035,0.070,-0.007,0.027,0.020,0.416,0.329,0.063,0.002,0.911,0.545,0.126,36.5,1
34037,0.086,0.053,0.047,0.102,0.259,0.14,0.058,0.002,0.925,0.327,0.126,32.2,1
34039,0.097,0.029,0.030,0.060,0.39,0.556,0.095,0.003,0.918,0.664,0.126,37.6,1
34041,0.125,0.008,0.050,0.058,0.241,0.105,0.061,0.002,0.901,0.351,0.126,33.4,2
35001,0.116,0.062,0.038,0.103,0.214,0.679,0.074,0.001,0.893,0.522,0.105,35.3,2
35005,0.069,0.051,0.042,0.096,0.104,0.065,0.129,0.002,0.778,0.273,0.105,43.9,5
35006,0.024,0.037,0.032,0.070,0.096,0.027,0.099,0.004,0.924,0.464,0.105,31.4,6
35007,0.049,0.041,0.034,0.077,0.143,0.012,0.057,0.004,0.849,0.399,0.105,30.7,7
35009,0.051,0.046,0.022,0.069,0.156,0.049,0.098,0.001,0.749,0.233,0.105,40.1,5
35013,0.104,-0.006,0.113,0.106,0.173,0.218,0.099,0.002,0.909,0.537,0.105,44,3
35017,0.056,0.068,0.043,0.114,0.15,0.027,0.050,0.001,0.777,0.490,0.105,41.1,7
35019,0.010,0.044,0.012,0.056,0.125,0.004,0.079,0.002,0.864,0.531,0.105,39.4,7
35025,0.054,0.058,0.015,0.074,0.17,0.071,0.111,0.002,0.749,0.222,0.105,44.4,5
35027,0.089,-0.036,0.072,0.033,0.221,0.02,0.075,0.001,0.893,0.262,0.105,39.3,7
35028,0.055,0.074,0.051,0.128,0.307,0.019,0.024,0.000,0.882,0.511,0.105,28.6,6
35029,0.058,0.047,0.046,0.095,0.11,0.024,0.126,0.003,0.825,0.438,0.105,43.6,6
35031,0.061,0.055,0.025,0.082,0.164,0.071,0.164,0.006,0.923,0.626,0.105,30.9,5
35035,0.030,0.095,0.031,0.129,0.137,0.067,0.044,0.001,0.753,0.305,0.105,41.6,4
35037,0.038,0.063,0.014,0.077,0.078,0.008,0.049,0.001,0.730,0.285,0.105,40,7
35039,0.039,0.033,0.034,0.068,0.171,0.039,0.084,0.001,0.837,0.645,0.105,26.4,4
35041,0.034,0.052,0.041,0.096,0.122,0.019,0.097,0.002,0.748,0.244,0.105,41.3,7
35043,0.130,0.057,0.053,0.113,0.217,0.147,0.071,0.001,0.872,0.449,0.105,30.8,2
35045,0.067,0.043,0.053,0.098,0.137,0.124,0.106,0.003,0.810,0.279,0.105,31.5,3
35047,0.065,0.009,0.018,0.028,0.151,0.027,0.042,0.000,0.919,0.678,0.105,36.6,6
35049,0.058,0.091,0.062,0.158,0.384,0.15,0.062,0.001,0.946,0.711,0.105,31.7,3
35051,0.045,0.039,0.017,0.057,0.114,0.011,0.063,0.004,0.898,0.311,0.105,41.1,6
35053,0.131,0.015,0.039,0.054,0.117,0.017,0.070,0.003,0.939,0.482,0.105,36.8,6
35055,0.104,0.075,0.113,0.197,0.287,0.033,0.045,0.001,0.898,0.699,0.105,24.5,7
35057,0.071,0.021,0.014,0.036,0.113,0.015,0.039,0.001,0.863,0.282,0.105,35.2,2
35061,0.087,0.032,0.089,0.124,0.159,0.077,0.077,0.001,0.843,0.393,0.105,36.7,2
36001,0.063,0.016,0.040,0.057,0.231,0.306,0.064,0.001,0.930,0.594,0.139,29.8,2
36003,0.031,0.044,0.060,0.107,0.079,0.046,0.058,0.002,0.895,0.261,0.139,28.4,7
36007,0.108,-0.013,0.081,0.066,0.116,0.19,0.070,0.002,0.878,0.456,0.139,28.8,2
36009,0.030,0.040,0.092,0.136,0.084,0.076,0.052,0.001,0.949,0.305,0.139,28.4,4
36011,0.061,0.043,0.026,0.070,0.132,0.077,0.066,0.001,0.894,0.408,0.139,28.8,4
36013,0.105,0.087,0.037,0.127,0.102,0.127,0.054,0.001,0.909,0.352,0.139,29.9,4
36015,0.051,0.009,0.051,0.060,0.102,0.083,0.074,0.001,0.850,0.381,0.139,30,3
36017,0.033,0.039,0.038,0.079,0.109,0.047,0.047,0.001,0.891,0.336,0.139,27.8,6
36019,0.035,0.049,0.022,0.072,0.147,0.08,0.036,0.000,0.857,0.469,0.139,22.6,5
36021,0.067,0.021,0.093,0.117,0.264,0.059,0.053,0.002,0.952,0.495,0.139,30.9,6
36023,0.022,0.039,0.050,0.091,0.134,0.048,0.061,0.001,0.921,0.433,0.139,27.1,4
36025,0.030,0.029,0.033,0.063,0.155,0.044,0.029,0.001,0.856,0.335,0.139,27.5,6
36027,0.112,0.050,0.050,0.102,0.309,0.294,0.068,0.001,0.953,0.476,0.139,32,1
36029,0.113,0.050,0.047,0.099,0.18,0.919,0.065,0.002,0.927,0.509,0.139,30.9,1
36031,0.029,0.041,0.041,0.084,0.156,0.037,0.032,0.001,0.843,0.451,0.139,22.4,6
36033,0.022,0.049,0.053,0.105,0.115,0.05,0.034,0.000,0.830,0.430,0.139,21.9,7
36035,0.044,0.038,0.043,0.083,0.119,0.053,0.052,0.001,0.847,0.306,0.139,26,4
36037,0.059,0.051,0.057,0.111,0.136,0.057,0.072,0.002,0.968,0.289,0.139,29.7,4
36039,0.055,0.032,0.038,0.071,0.203,0.047,0.052,0.001,0.934,0.336,0.139,28.7,6
36041,0.027,0.039,0.033,0.073,0.211,0.004,0.057,0.000,0.882,0.294,0.139,22.4,8
36043,0.020,0.049,0.052,0.104,0.119,0.061,0.071,0.002,0.916,0.308,0.139,23.9,2
36045,0.060,0.003,0.024,0.026,0.142,0.11,0.038,0.000,0.896,0.361,0.139,26.2,3
36049,0.021,0.034,0.048,0.084,0.13,0.026,0.070,0.001,0.875,0.278,0.139,23.8,6
36051,0.069,0.063,0.020,0.085,0.145,0.063,0.051,0.001,0.946,0.356,0.139,30.5,1
36053,0.046,0.017,0.071,0.089,0.143,0.071,0.051,0.001,0.939,0.388,0.139,26.8,2
36055,0.116,0.047,0.043,0.092,0.157,0.742,0.067,0.001,0.914,0.542,0.139,30.5,1
36057,0.041,0.038,0.038,0.077,0.118,0.049,0.058,0.002,0.839,0.346,0.139,27.8,4
36059,0.064,0.004,0.061,0.066,0.569,1.357,0.099,0.002,0.921,0.512,0.139,38.2,1
36061,-0.028,-0.057,0.030,-0.029,0.985,8.337,0.076,0.003,0.924,0.866,0.139,38.8,1
36063,0.090,0.070,0.079,0.155,0.154,0.209,0.068,0.001,0.934,0.385,0.139,31.3,1
36065,0.059,0.048,0.076,0.128,0.143,0.229,0.082,0.002,0.927,0.371,0.139,26.5,2
36067,0.126,0.037,0.044,0.082,0.15,0.461,0.067,0.001,0.919,0.539,0.139,28.6,2
36069,0.059,0.035,0.055,0.093,0.188,0.11,0.049,0.001,0.956,0.425,0.139,29.9,1
36071,0.079,0.049,0.091,0.144,0.285,0.385,0.087,0.002,0.926,0.449,0.139,32.2,1
36073,0.026,0.052,0.058,0.113,0.115,0.04,0.057,0.002,0.906,0.273,0.139,29.9,1
36075,0.015,0.052,0.053,0.108,0.129,0.117,0.048,0.001,0.885,0.355,0.139,27.9,2
36077,0.027,0.040,0.039,0.081,0.155,0.059,0.035,0.001,0.875,0.407,0.139,26.7,7
36079,0.053,0.026,0.035,0.062,0.375,0.098,0.077,0.001,0.957,0.399,0.139,32.8,1
36083,0.104,0.019,0.066,0.086,0.192,0.159,0.052,0.001,0.891,0.457,0.139,29.6,2
36087,0.057,-0.010,0.041,0.030,0.468,0.326,0.109,0.003,0.917,0.513,0.139,34.6,1
36089,0.058,0.057,0.066,0.126,0.078,0.108,0.043,0.001,0.850,0.421,0.139,23.6,4
36091,0.110,-0.002,0.020,0.018,0.269,0.23,0.048,0.001,0.907,0.446,0.139,27.7,2
36093,0.084,0.031,0.058,0.091,0.182,0.155,0.065,0.001,0.901,0.502,0.139,29.1,2
36095,0.025,0.030,0.043,0.074,0.149,0.031,0.035,0.000,0.933,0.302,0.139,27,2
36097,0.034,0.042,0.057,0.102,0.147,0.018,0.046,0.001,0.909,0.352,0.139,29.3,6
36099,0.035,0.055,0.054,0.112,0.126,0.034,0.042,0.001,0.946,0.408,0.139,30,6
36101,0.032,0.028,0.018,0.047,0.107,0.095,0.055,0.001,0.875,0.298,0.139,29.2,4
36103,0.111,0.015,0.041,0.056,0.542,1.477,0.101,0.002,0.888,0.446,0.139,36.8,1
36105,0.159,-0.039,0.141,0.096,0.171,0.075,0.058,0.001,0.902,0.420,0.139,29.4,4
36107,0.028,0.038,0.050,0.089,0.139,0.048,0.054,0.001,0.953,0.338,0.139,29.2,2
36109,0.063,-0.013,0.009,-0.004,0.218,0.102,0.031,0.000,0.931,0.677,0.139,28.6,3
36111,0.138,0.047,0.081,0.133,0.251,0.178,0.051,0.001,0.918,0.517,0.139,30.3,3
36113,0.046,0.020,0.024,0.044,0.219,0.064,0.041,0.001,0.853,0.417,0.139,24.5,3
36115,0.027,0.038,0.044,0.083,0.165,0.061,0.033,0.001,0.811,0.371,0.139,26.9,3
36117,0.036,0.053,0.055,0.110,0.142,0.09,0.047,0.001,0.921,0.339,0.139,29.4,1
36119,0.061,0.002,-0.008,-0.007,0.624,0.968,0.101,0.002,0.913,0.649,0.139,35.2,1
36121,0.035,0.049,0.055,0.107,0.127,0.04,0.065,0.001,0.968,0.226,0.139,28.8,6
36123,0.027,0.051,0.056,0.110,0.168,0.025,0.040,0.001,0.971,0.364,0.139,29.9,1
37001,0.064,0.067,0.059,0.130,0.166,0.17,0.086,0.001,0.761,0.419,0.133,44.7,3
37003,0.042,0.037,0.060,0.100,0.156,0.037,0.097,0.002,0.847,0.206,0.133,43.6,2
37005,0.031,0.029,0.044,0.074,0.17,0.011,0.077,0.000,0.714,0.246,0.133,38.1,9
37007,0.050,0.035,0.042,0.079,0.078,0.024,0.088,0.002,0.804,0.556,0.133,48,6
37009,0.045,0.025,0.067,0.093,0.193,0.027,0.064,0.001,0.742,0.261,0.133,37.1,7
37011,0.062,0.028,0.013,0.041,0.155,0.018,0.098,0.001,0.682,0.205,0.133,36.1,8
37013,0.040,0.031,0.039,0.071,0.141,0.047,0.084,0.002,0.842,0.366,0.133,50.1,6
37015,0.043,0.017,0.029,0.047,0.083,0.019,0.082,0.002,0.796,0.618,0.133,47.8,7
37017,0.032,0.018,0.063,0.081,0.093,0.033,0.084,0.001,0.828,0.444,0.133,50.1,6
37019,0.066,0.021,0.068,0.091,0.263,0.143,0.049,0.001,0.921,0.341,0.133,51.9,2
37021,0.090,0.030,0.049,0.081,0.3,0.261,0.054,0.001,0.923,0.543,0.133,40,2
37025,0.105,0.074,0.063,0.142,0.233,0.216,0.079,0.001,0.846,0.381,0.133,46.3,1
37027,0.068,0.047,0.066,0.116,0.13,0.082,0.099,0.001,0.869,0.232,0.133,42.6,2
37029,0.022,0.025,0.047,0.074,0.245,0.011,0.045,0.000,0.763,0.254,0.133,48,8
37031,0.065,0.037,0.053,0.092,0.277,0.069,0.059,0.000,0.757,0.263,0.133,52.6,4
37033,0.040,0.022,0.054,0.078,0.112,0.023,0.080,0.001,0.706,0.433,0.133,43.1,8
37035,0.087,0.078,0.093,0.179,0.171,0.16,0.103,0.002,0.765,0.293,0.133,44.1,2
37037,0.040,0.042,0.025,0.068,0.335,0.074,0.052,0.001,0.905,0.529,0.133,46.2,2
37039,0.057,0.040,0.061,0.103,0.16,0.029,0.068,0.001,0.704,0.202,0.133,41.3,9
37041,0.041,0.033,0.059,0.094,0.14,0.014,0.092,0.002,0.793,0.414,0.133,48.4,6
37043,0.065,0.035,0.057,0.094,0.184,0.011,0.055,0.001,0.715,0.227,0.133,41.1,9
37045,0.098,0.044,0.027,0.072,0.113,0.098,0.098,0.002,0.724,0.335,0.133,44.6,4
37047,-0.001,0.029,0.036,0.065,0.1,0.056,0.097,0.002,0.666,0.382,0.133,51,6
37049,0.060,0.056,0.041,0.100,0.162,0.102,0.074,0.001,0.685,0.375,0.133,50.6,3
37051,0.102,0.032,0.054,0.088,0.128,0.336,0.065,0.001,0.824,0.562,0.133,49.3,2
37053,0.041,0.026,0.052,0.080,0.332,0.028,0.042,0.001,0.691,0.230,0.133,48.3,1
37055,0.078,0.028,-0.002,0.025,0.349,0.037,0.048,0.000,0.865,0.368,0.133,50.4,4
37057,0.110,0.072,0.043,0.118,0.152,0.168,0.081,0.001,0.688,0.242,0.133,44.4,2
37059,0.035,0.040,0.057,0.099,0.196,0.043,0.076,0.001,0.821,0.242,0.133,44.1,2
37061,0.040,0.026,0.070,0.097,0.092,0.059,0.092,0.002,0.746,0.397,0.133,49.3,6
37063,0.074,0.050,0.100,0.155,0.254,0.321,0.063,0.001,0.936,0.777,0.133,45,2
37065,0.021,0.021,0.045,0.067,0.06,0.051,0.082,0.002,0.887,0.652,0.133,47.1,3
37067,0.108,0.068,0.055,0.126,0.165,0.382,0.077,0.001,0.889,0.530,0.133,43.4,2
37069,0.042,0.064,0.091,0.161,0.205,0.07,0.070,0.001,0.872,0.424,0.133,45.7,1
37071,0.112,0.064,0.136,0.208,0.175,0.225,0.099,0.002,0.829,0.323,0.133,46,1
37073,0.017,0.042,0.062,0.107,0.133,0.012,0.050,0.001,0.780,0.442,0.133,46.6,1
37075,0.011,0.041,0.051,0.094,0.149,0.008,0.064,0.001,0.738,0.184,0.133,39.7,9
37077,0.071,0.049,0.071,0.123,0.185,0.06,0.081,0.001,0.843,0.472,0.133,43.9,4
37079,0.045,0.022,0.067,0.090,0.105,0.021,0.097,0.002,0.741,0.445,0.133,48.6,8
37081,0.122,0.063,0.050,0.116,0.167,0.537,0.069,0.001,0.787,0.580,0.133,44,2
37083,0.042,0.014,0.031,0.045,0.068,0.05,0.094,0.002,0.911,0.626,0.133,45.7,4
37085,0.089,0.091,-0.001,0.090,0.171,0.136,0.064,0.001,0.840,0.363,0.133,48.1,4
37087,0.113,0.066,0.065,0.135,0.201,0.062,0.057,0.001,0.854,0.341,0.133,37.4,2
37089,0.088,0.036,0.078,0.118,0.271,0.117,0.070,0.001,0.916,0.341,0.133,41.1,2
37091,0.023,0.024,0.064,0.089,0.127,0.024,0.078,0.002,0.913,0.678,0.133,46.3,6
37093,0.009,0.026,0.060,0.088,0.179,0.055,0.069,0.001,0.852,0.534,0.133,49,2
37095,0.075,0.020,0.085,0.108,0.116,0.005,0.123,0.001,0.757,0.419,0.133,51,9
37097,0.102,0.036,0.031,0.068,0.223,0.182,0.083,0.001,0.763,0.300,0.133,44.4,1
37099,0.066,0.035,0.051,0.088,0.25,0.044,0.070,0.001,0.792,0.412,0.133,38.9,6
37101,0.093,0.052,0.069,0.124,0.206,0.209,0.078,0.001,0.833,0.330,0.133,48,1
37103,0.046,0.015,0.022,0.037,0.086,0.009,0.066,0.002,0.678,0.402,0.133,50.2,3
37105,0.047,0.029,0.061,0.092,0.145,0.062,0.082,0.001,0.751,0.417,0.133,47.3,4
37107,0.040,0.025,0.045,0.071,0.092,0.056,0.089,0.002,0.738,0.471,0.133,49.2,4
37109,0.056,0.066,0.050,0.119,0.237,0.086,0.095,0.001,0.797,0.247,0.133,44.7,1
37111,0.039,0.064,0.047,0.113,0.151,0.046,0.098,0.001,0.706,0.235,0.133,42.5,6
37113,0.105,0.028,0.039,0.068,0.205,0.036,0.066,0.000,0.723,0.275,0.133,40.3,7
37115,0.045,0.026,0.076,0.104,0.219,0.022,0.058,0.001,0.870,0.348,0.133,40.6,2
37117,0.042,0.014,0.018,0.032,0.079,0.022,0.086,0.001,0.755,0.489,0.133,48.4,6
37119,0.096,0.044,0.077,0.124,0.263,1.11,0.081,0.001,0.860,0.623,0.133,46.5,1
37121,0.045,0.030,0.053,0.085,0.143,0.015,0.079,0.001,0.723,0.197,0.133,37.5,7
37123,0.044,0.035,0.069,0.106,0.123,0.027,0.104,0.003,0.839,0.360,0.133,47.5,6
37125,0.076,0.045,0.053,0.100,0.244,0.101,0.073,0.001,0.815,0.335,0.133,47.8,4
37127,0.097,0.055,0.029,0.086,0.135,0.094,0.094,0.002,0.885,0.487,0.133,46.3,3
37129,0.065,0.053,0.044,0.099,0.262,0.234,0.062,0.001,0.917,0.456,0.133,51.6,2
37131,0.060,0.040,0.041,0.082,0.072,0.019,0.083,0.001,0.913,0.624,0.133,45.5,9
37133,0.044,0.086,0.068,0.160,0.168,0.198,0.070,0.001,0.763,0.307,0.133,51,3
37135,0.058,0.034,0.054,0.090,0.332,0.148,0.048,0.001,0.943,0.728,0.133,44.6,2
37137,0.046,0.025,0.055,0.081,0.178,0.013,0.064,0.001,0.725,0.356,0.133,51.4,3
37139,0.051,0.024,0.039,0.063,0.157,0.04,0.071,0.002,0.801,0.495,0.133,48.4,4
37141,0.082,0.020,0.048,0.069,0.255,0.063,0.068,0.001,0.772,0.335,0.133,50.6,2
37143,0.030,0.034,0.002,0.036,0.155,0.013,0.059,0.000,0.797,0.346,0.133,48.3,8
37145,0.053,0.041,0.068,0.112,0.15,0.039,0.069,0.001,0.912,0.399,0.133,42.8,2
37147,0.086,0.049,0.047,0.098,0.143,0.181,0.089,0.000,0.816,0.519,0.133,48.7,3
37149,0.056,0.035,0.048,0.084,0.216,0.021,0.060,0.001,0.762,0.342,0.133,44.3,8
37151,0.103,0.072,0.058,0.134,0.147,0.144,0.084,0.001,0.751,0.204,0.133,45.1,2
37153,0.042,0.031,0.066,0.099,0.074,0.045,0.087,0.002,0.765,0.440,0.133,48.6,5
37155,0.060,0.025,0.056,0.082,0.076,0.131,0.106,0.001,0.791,0.465,0.133,50.1,4
37157,0.119,0.067,0.056,0.127,0.108,0.091,0.071,0.001,0.657,0.337,0.133,43.4,2
37159,0.139,0.030,0.071,0.103,0.152,0.142,0.097,0.002,0.717,0.301,0.133,45.2,1
37161,0.069,0.046,0.065,0.114,0.124,0.067,0.096,0.003,0.688,0.248,0.133,44.4,4
37163,0.031,0.043,0.060,0.105,0.118,0.064,0.099,0.001,0.905,0.407,0.133,49,6
37165,0.031,0.018,0.041,0.060,0.076,0.035,0.094,0.002,0.657,0.525,0.133,49.3,6
37167,0.050,0.051,0.049,0.102,0.152,0.063,0.099,0.002,0.791,0.237,0.133,47.1,6
37169,0.038,0.040,0.064,0.107,0.156,0.046,0.074,0.001,0.835,0.207,0.133,42.9,2
37171,0.042,0.034,0.040,0.075,0.131,0.072,0.093,0.002,0.840,0.233,0.133,42,4
37173,0.050,0.035,0.054,0.091,0.175,0.014,0.077,0.001,0.775,0.359,0.133,38.1,8
37175,0.048,0.050,0.060,0.113,0.245,0.034,0.050,0.001,0.915,0.367,0.133,40.4,6
37177,0.044,0.010,0.050,0.060,0.088,0.004,0.068,0.001,0.828,0.414,0.133,50,9
37179,0.062,0.048,0.067,0.118,0.279,0.24,0.080,0.001,0.828,0.325,0.133,47,1
37181,0.056,0.038,0.056,0.096,0.084,0.045,0.087,0.002,0.790,0.612,0.133,44.2,4
37183,0.069,0.036,0.051,0.089,0.31,1.112,0.062,0.000,0.895,0.574,0.133,46.7,1
37185,0.033,0.035,0.056,0.093,0.147,0.02,0.076,0.001,0.844,0.652,0.133,44.7,8
37187,0.044,0.013,0.046,0.059,0.062,0.012,0.073,0.002,0.777,0.569,0.133,49.5,7
37189,0.101,0.062,0.032,0.096,0.28,0.056,0.063,0.000,0.856,0.472,0.133,37.2,5
37191,0.094,0.025,0.029,0.055,0.13,0.123,0.079,0.002,0.876,0.429,0.133,48.6,3
37193,0.051,0.038,0.085,0.126,0.138,0.068,0.083,0.001,0.719,0.212,0.133,42.6,6
37195,0.041,0.033,0.058,0.093,0.123,0.082,0.095,0.002,0.838,0.516,0.133,47.5,4
37197,0.037,0.036,0.076,0.115,0.132,0.038,0.091,0.001,0.820,0.179,0.133,43.2,2
37199,0.059,0.038,0.052,0.092,0.185,0.018,0.076,0.001,0.889,0.321,0.133,37.4,8
38001,0.045,0.022,0.013,0.035,0.13,0.002,0.119,0.001,0.426,0.177,0.080,19.1,9
38003,-0.017,0.023,0.019,0.042,0.123,0.01,0.123,0.003,0.673,0.299,0.080,11.3,6
38005,-0.004,0.069,0.044,0.116,0.09,0.007,0.150,0.003,0.399,0.419,0.080,10.4,9
38015,0.048,0.022,-0.016,0.006,0.277,0.096,0.150,0.002,0.504,0.227,0.080,13.1,3
38017,0.028,0.012,0.003,0.015,0.233,0.182,0.116,0.001,0.656,0.388,0.080,10.9,3
38029,0.065,-0.002,0.014,0.013,0.073,0.003,0.125,0.004,0.524,0.109,0.080,13.4,8
38035,-0.017,0.015,0.009,0.024,0.217,0.069,0.139,0.001,0.558,0.357,0.080,10,3
38049,0.069,-0.013,0.029,0.016,0.142,0.006,0.098,0.004,0.538,0.174,0.080,11.8,9
38053,0.019,0.070,0.050,0.124,0.258,0.015,0.076,0.001,0.485,0.149,0.080,15.8,9
38055,-0.016,0.036,0.015,0.051,0.182,0.009,0.125,0.003,0.519,0.203,0.080,13.7,8
38057,-0.015,0.013,0.004,0.018,0.169,0.008,0.129,0.001,0.503,0.133,0.080,14.8,7
38059,-0.010,0.032,0.019,0.051,0.238,0.031,0.156,0.003,0.498,0.195,0.080,14.9,3
38067,-0.022,0.022,0.013,0.035,0.09,0.007,0.107,0.002,0.503,0.216,0.080,9.5,9
38071,0.044,0.044,0.028,0.073,0.161,0.012,0.138,0.003,0.370,0.284,0.080,9.1,7
38077,0.014,0.042,0.031,0.075,0.133,0.016,0.106,0.001,0.482,0.272,0.080,12.5,6
38079,-0.060,-0.025,0.042,0.016,0.094,0.014,0.147,0.002,0.463,0.559,0.080,9.3,9
38089,0.006,0.018,0.002,0.020,0.263,0.031,0.136,0.002,0.459,0.142,0.080,17,7
38093,-0.027,0.039,0.013,0.053,0.176,0.021,0.157,0.004,0.668,0.246,0.080,12,7
38097,-0.011,0.045,0.022,0.068,0.129,0.008,0.122,0.002,0.536,0.316,0.080,10.1,8
38099,-0.023,0.011,0.029,0.040,0.095,0.011,0.163,0.002,0.524,0.252,0.080,9.5,6
38101,-0.017,0.030,-0.023,0.006,0.202,0.068,0.133,0.003,0.539,0.212,0.080,12.8,5
38105,0.011,0.062,-0.014,0.048,0.272,0.038,0.116,0.001,0.477,0.135,0.080,13.3,7
39001,0.065,0.045,0.058,0.105,0.099,0.028,0.074,0.001,0.661,0.205,0.131,37.8,6
39003,0.090,0.043,0.060,0.105,0.118,0.102,0.102,0.002,0.696,0.290,0.131,33.5,3
39005,0.052,0.059,0.062,0.125,0.143,0.053,0.068,0.002,0.628,0.233,0.131,34.3,4
39007,0.045,0.062,0.089,0.156,0.111,0.097,0.051,0.001,0.749,0.381,0.131,32.7,4
39009,0.043,0.047,0.063,0.114,0.118,0.065,0.065,0.000,0.649,0.556,0.131,37.4,4
39011,0.052,0.060,0.061,0.124,0.143,0.046,0.097,0.002,0.627,0.168,0.131,33.3,4
39013,0.061,0.065,0.074,0.143,0.107,0.067,0.069,0.001,0.714,0.282,0.131,34.4,3
39015,0.071,0.059,0.052,0.115,0.136,0.043,0.081,0.001,0.545,0.222,0.131,37.2,1
39017,0.116,0.045,0.066,0.114,0.187,0.383,0.087,0.001,0.775,0.337,0.131,36,1
39019,0.037,0.053,0.062,0.118,0.139,0.027,0.063,0.001,0.540,0.241,0.131,34.4,2
39021,0.048,0.056,0.073,0.133,0.143,0.039,0.069,0.001,0.590,0.254,0.131,33.6,6
39023,0.099,0.043,0.058,0.103,0.118,0.134,0.087,0.002,0.718,0.380,0.131,34.8,3
39025,0.084,0.048,0.059,0.110,0.2,0.206,0.084,0.001,0.776,0.270,0.131,37.5,1
39027,0.065,0.070,0.065,0.140,0.127,0.042,0.076,0.001,0.560,0.218,0.131,35.9,6
39029,0.064,0.053,0.056,0.113,0.103,0.102,0.076,0.002,0.707,0.269,0.131,33.4,4
39031,0.045,0.062,0.063,0.129,0.114,0.037,0.060,0.001,0.436,0.258,0.131,34.6,6
39033,0.025,0.041,0.041,0.084,0.083,0.041,0.083,0.002,0.666,0.240,0.131,33.7,4
39035,0.127,0.039,0.071,0.112,0.138,1.235,0.074,0.001,0.822,0.660,0.131,35,1
39037,0.037,0.034,0.051,0.087,0.131,0.051,0.096,0.002,0.551,0.175,0.131,34.4,6
39039,0.041,0.061,0.073,0.139,0.125,0.038,0.093,0.003,0.683,0.295,0.131,31.6,4
39041,0.077,0.016,0.055,0.072,0.34,0.209,0.074,0.001,0.817,0.394,0.131,34.7,1
39043,0.045,0.043,0.036,0.081,0.152,0.074,0.088,0.002,0.809,0.427,0.131,34.3,4
39045,0.126,0.033,0.093,0.129,0.215,0.158,0.087,0.001,0.669,0.341,0.131,35.7,1
39047,0.058,0.066,0.059,0.129,0.119,0.029,0.089,0.001,0.460,0.245,0.131,35.7,6
39049,0.115,0.069,0.069,0.143,0.198,1.317,0.081,0.001,0.815,0.604,0.131,35.7,1
39051,0.054,0.052,0.061,0.116,0.152,0.042,0.085,0.001,0.607,0.286,0.131,32.5,2
39053,0.043,0.046,0.075,0.124,0.109,0.03,0.070,0.002,0.641,0.203,0.131,37.7,6
39055,0.042,0.049,0.042,0.093,0.247,0.094,0.060,0.001,0.849,0.352,0.131,32.7,1
39057,0.068,0.060,0.074,0.138,0.189,0.169,0.077,0.001,0.783,0.354,0.131,35.7,2
39059,0.048,0.061,0.064,0.128,0.108,0.039,0.070,0.001,0.600,0.263,0.131,34.3,6
39061,0.140,0.058,0.073,0.135,0.166,0.817,0.085,0.001,0.773,0.527,0.131,37.3,1
39063,0.102,0.068,0.068,0.141,0.151,0.076,0.076,0.001,0.675,0.267,0.131,34.2,4
39065,0.043,0.057,0.066,0.127,0.11,0.031,0.074,0.002,0.595,0.238,0.131,34.6,6
39067,0.028,0.087,0.069,0.162,0.093,0.015,0.063,0.002,0.598,0.238,0.131,34.6,6
39069,0.056,0.049,0.070,0.122,0.133,0.027,0.087,0.002,0.662,0.270,0.131,33,6
39071,0.059,0.063,0.048,0.113,0.111,0.043,0.071,0.001,0.630,0.204,0.131,36.4,6
39073,0.032,0.053,0.057,0.114,0.134,0.028,0.066,0.002,0.484,0.294,0.131,36.1,1
39075,0.029,0.058,0.080,0.143,0.219,0.044,0.053,0.002,0.728,0.162,0.131,34.2,7
39077,0.050,0.060,0.050,0.113,0.117,0.058,0.078,0.002,0.541,0.290,0.131,33.6,4
39079,0.055,0.053,0.084,0.141,0.089,0.032,0.086,0.002,0.446,0.236,0.131,37.3,7
39081,0.045,0.075,0.043,0.121,0.083,0.065,0.068,0.002,0.629,0.300,0.131,34.6,3
39083,0.075,0.085,0.102,0.195,0.155,0.062,0.061,0.001,0.696,0.285,0.131,34,4
