FIPS,HomePriceGrowth19to20,TotalDeathsPercentPopulation,UrbanDummy,TotalDeathsPercentPopulation X UrbanDummy,HomePriceGrowth18to19,ClintonVoteShare,JanAvgTemperature
39035,0.127,0.001,1,0.001,0.039,0.660,35.0 
39037,0.037,0.002,0,0.000,0.034,0.175,34.4 
39039,0.041,0.003,0,0.000,0.061,0.295,31.6 
39041,0.077,0.001,1,0.001,0.016,0.394,34.7 
39043,0.045,0.002,1,0.002,0.043,0.427,34.3 
39045,0.126,0.001,1,0.001,0.033,0.341,35.7 
39047,0.058,0.001,0,0.000,0.066,0.245,35.7 
39049,0.115,0.001,1,0.001,0.069,0.604,35.7 
39051,0.054,0.001,1,0.001,0.052,0.286,32.5 
39053,0.043,0.002,0,0.000,0.046,0.203,37.7 
39055,0.042,0.001,1,0.001,0.049,0.352,32.7 
39057,0.068,0.001,1,0.001,0.060,0.354,35.7 
39059,0.048,0.001,0,0.000,0.061,0.263,34.3 
39061,0.140,0.001,1,0.001,0.058,0.527,37.3 
39063,0.102,0.001,0,0.000,0.068,0.267,34.2 
39065,0.043,0.002,0,0.000,0.057,0.238,34.6 
39067,0.028,0.002,0,0.000,0.087,0.238,34.6 
39069,0.056,0.002,0,0.000,0.049,0.270,33.0 
39071,0.059,0.001,0,0.000,0.063,0.204,36.4 
39073,0.032,0.002,1,0.002,0.053,0.294,36.1 
39075,0.029,0.002,0,0.000,0.058,0.162,34.2 
39077,0.050,0.002,0,0.000,0.060,0.290,33.6 
39079,0.055,0.002,0,0.000,0.053,0.236,37.3 
39081,0.045,0.002,0,0.000,0.075,0.300,34.6 
39083,0.075,0.001,0,0.000,0.085,0.285,34.0 
39085,0.084,0.001,1,0.001,0.045,0.399,34.3 
39087,0.029,0.001,1,0.001,0.033,0.262,38.5 
39089,0.087,0.001,1,0.001,0.055,0.331,34.9 
39091,0.060,0.001,0,0.000,0.064,0.215,33.3 
39093,0.102,0.001,1,0.001,0.050,0.476,34.8 
39095,0.106,0.002,1,0.002,0.069,0.561,34.2 
39097,0.060,0.001,1,0.001,0.064,0.276,34.9 
39099,0.136,0.002,1,0.002,0.031,0.499,33.1 
39101,0.029,0.002,0,0.000,0.063,0.301,34.4 
39103,0.079,0.001,1,0.001,0.046,0.352,34.7 
39105,0.057,0.002,0,0.000,0.055,0.226,37.8 
39107,0.055,0.002,0,0.000,0.059,0.156,33.1 
39109,0.082,0.002,1,0.002,0.081,0.249,35.3 
39111,0.039,0.003,1,0.003,0.019,0.245,35.6 
39113,0.143,0.002,1,0.002,0.063,0.472,36.1 
39115,0.055,0.002,0,0.000,0.099,0.269,36.5 
39117,0.039,0.001,1,0.001,0.071,0.227,33.6 
39119,0.029,0.001,0,0.000,0.066,0.301,35.7 
39121,0.064,0.003,0,0.000,0.016,0.203,35.4 
39123,0.044,0.002,0,0.000,0.046,0.373,34.0 
39125,0.046,0.001,0,0.000,0.051,0.231,31.0 
39127,0.062,0.001,1,0.001,0.058,0.276,36.0 
39129,0.059,0.002,1,0.002,0.062,0.264,36.5 
39131,0.049,0.001,0,0.000,0.062,0.298,37.5 
39133,0.091,0.001,1,0.001,0.036,0.425,33.9 
39135,0.045,0.002,0,0.000,0.051,0.210,34.7 
39137,0.047,0.003,0,0.000,0.056,0.156,33.0 
39139,0.046,0.002,0,0.000,0.078,0.291,33.8 
39141,0.038,0.002,0,0.000,0.065,0.341,37.1 
39143,0.037,0.002,0,0.000,0.044,0.354,33.8 
39145,0.047,0.001,0,0.000,0.040,0.297,38.0 
39147,0.042,0.002,0,0.000,0.052,0.309,33.6 
39149,0.050,0.001,0,0.000,0.055,0.179,33.6 
39151,0.103,0.002,1,0.002,0.067,0.389,35.0 
39153,0.101,0.002,1,0.002,0.052,0.520,35.2 
39155,0.116,0.002,1,0.002,0.062,0.448,33.0 
39157,0.028,0.003,0,0.000,-0.016,0.295,34.7 
39159,0.067,0.001,1,0.001,0.067,0.281,34.3 
39161,0.051,0.002,0,0.000,0.050,0.196,32.0 
39163,0.083,0.001,0,0.000,0.067,0.246,36.9 
39165,0.109,0.001,1,0.001,0.045,0.288,36.5 
39167,0.046,0.001,0,0.000,0.060,0.269,37.6 
39169,0.109,0.002,0,0.000,0.027,0.302,34.6 
39171,0.053,0.002,0,0.000,0.051,0.252,31.2 
39173,0.075,0.001,1,0.001,0.050,0.425,34.0 
39175,0.048,0.002,0,0.000,0.055,0.237,34.8 
40001,0.097,0.001,0,0.000,0.013,0.212,41.0 
40005,0.090,0.001,0,0.000,0.044,0.158,45.2 
40007,0.019,0.001,0,0.000,0.044,0.078,38.0 
40009,0.006,0.002,0,0.000,0.040,0.127,43.1 
40011,0.035,0.001,0,0.000,0.079,0.187,41.0 
40013,0.059,0.001,0,0.000,0.069,0.203,46.2 
40015,0.016,0.002,0,0.000,0.016,0.259,43.1 
40017,0.056,0.001,1,0.001,0.034,0.211,42.6 
40019,0.064,0.001,0,0.000,0.065,0.216,45.5 
40021,0.043,0.001,0,0.000,0.046,0.331,41.6 
40023,0.050,0.001,0,0.000,0.028,0.197,45.7 
40027,0.069,0.001,1,0.001,0.038,0.355,43.8 
40029,0.120,0.002,0,0.000,0.106,0.171,44.9 
40031,0.091,0.001,0,0.000,0.024,0.352,44.4 
40033,0.004,0.002,0,0.000,0.059,0.163,45.6 
40035,0.066,0.001,0,0.000,0.021,0.216,39.8 
40037,0.047,0.001,1,0.001,0.053,0.203,42.4 
40039,0.018,0.002,0,0.000,0.043,0.200,41.6 
40041,0.021,0.001,0,0.000,0.064,0.211,40.3 
40045,0.041,0.000,0,0.000,0.049,0.085,39.0 
40047,0.022,0.001,0,0.000,0.027,0.203,41.0 
40049,0.058,0.001,0,0.000,0.063,0.176,44.6 
40051,0.052,0.001,1,0.001,0.067,0.174,43.9 
40053,0.050,0.001,0,0.000,0.073,0.131,39.5 
40055,0.046,0.003,0,0.000,0.106,0.170,43.9 
40057,0.029,0.000,0,0.000,0.078,0.230,44.6 
40059,0.098,0.001,0,0.000,0.058,0.089,37.9 
40061,0.089,0.001,1,0.001,0.045,0.186,44.6 
40063,0.041,0.001,0,0.000,0.059,0.212,43.8 
40065,0.000,0.002,0,0.000,0.051,0.189,44.7 
40067,0.097,0.001,0,0.000,0.040,0.155,46.1 
40069,0.040,0.002,0,0.000,0.053,0.196,45.6 
40071,0.053,0.001,0,0.000,0.055,0.222,40.0 
40073,0.038,0.001,0,0.000,0.054,0.128,41.8 
40075,0.004,0.001,1,0.001,0.004,0.220,43.9 
40077,0.115,0.001,0,0.000,0.057,0.196,44.8 
40079,0.060,0.001,1,0.001,0.045,0.189,44.9 
40081,0.046,0.001,1,0.001,0.047,0.173,43.1 
40083,0.023,0.001,1,0.001,0.042,0.224,42.5 
40085,0.028,0.001,0,0.000,0.026,0.194,46.3 
40087,0.047,0.001,1,0.001,0.061,0.172,44.1 
40089,0.097,0.002,0,0.000,0.085,0.168,46.1 
40091,0.011,0.002,1,0.002,0.018,0.267,43.7 
40093,-0.017,0.001,0,0.000,0.022,0.091,39.8 
40095,0.046,0.001,0,0.000,0.058,0.200,46.2 
40097,0.031,0.001,0,0.000,0.049,0.218,40.8 
40099,0.050,0.001,0,0.000,0.077,0.197,45.1 
40101,0.041,0.001,1,0.001,0.047,0.329,43.1 
40103,0.035,0.001,0,0.000,0.051,0.185,41.7 
40105,0.044,0.001,0,0.000,0.072,0.175,39.7 
40107,0.026,0.001,0,0.000,0.058,0.239,43.4 
40109,0.085,0.001,1,0.001,0.054,0.412,43.2 
40111,0.021,0.001,1,0.001,0.038,0.314,43.2 
40113,-0.003,0.001,1,0.001,0.089,0.295,40.0 
40115,0.030,0.001,0,0.000,0.041,0.242,40.2 
40117,0.034,0.002,1,0.002,0.063,0.211,41.5 
40119,0.027,0.001,0,0.000,0.051,0.317,42.4 
40121,0.032,0.001,0,0.000,0.014,0.215,44.2 
40123,0.038,0.001,0,0.000,0.050,0.245,44.6 
40125,0.030,0.001,0,0.000,0.053,0.236,44.0 
40127,-0.012,0.001,0,0.000,0.073,0.167,45.0 
40131,0.099,0.001,1,0.001,0.035,0.193,40.9 
40133,0.034,0.001,0,0.000,0.068,0.258,43.9 
40135,0.035,0.001,1,0.001,0.060,0.212,43.3 
40137,-0.007,0.001,0,0.000,0.040,0.172,44.8 
40139,0.011,0.001,0,0.000,0.052,0.148,38.2 
40141,0.029,0.002,0,0.000,0.027,0.243,45.2 
40143,0.088,0.001,1,0.001,0.027,0.356,41.8 
40145,0.121,0.001,1,0.001,0.054,0.215,42.2 
40147,0.057,0.002,0,0.000,0.033,0.227,39.8 
40149,0.069,0.001,0,0.000,0.052,0.127,42.9 
40151,0.062,0.001,1,0.001,0.044,0.142,38.0 
40153,-0.007,0.001,0,0.000,0.050,0.115,38.6 
41001,0.085,0.000,0,0.000,0.047,0.205,30.0 
41003,0.040,0.000,1,0.000,0.029,0.599,43.0 
41005,0.081,0.000,1,0.000,0.010,0.477,39.0 
41007,0.058,0.000,0,0.000,0.052,0.471,43.2 
41009,0.003,0.000,1,0.000,0.078,0.382,42.5 
41011,0.107,0.000,0,0.000,0.069,0.334,45.0 
41013,0.064,0.001,1,0.001,0.064,0.217,32.6 
41015,0.047,0.000,0,0.000,0.038,0.341,42.9 
41017,0.129,0.000,0,0.000,0.038,0.431,32.4 
41019,0.088,0.000,0,0.000,0.073,0.263,40.6 
41021,0.064,0.001,0,0.000,0.080,0.235,37.7 
41023,0.034,0.000,0,0.000,0.024,0.170,30.4 
41025,0.055,0.001,0,0.000,0.026,0.172,30.7 
41027,0.044,0.001,0,0.000,0.047,0.597,34.8 
41029,0.102,0.000,0,0.000,0.009,0.407,37.5 
41031,0.066,0.001,1,0.001,0.083,0.315,35.7 
41033,0.133,0.000,0,0.000,-0.003,0.302,39.2 
41035,0.124,0.001,0,0.000,0.070,0.236,30.8 
41037,0.062,0.001,0,0.000,0.027,0.163,31.8 
41039,0.111,0.000,1,0.000,0.066,0.535,40.3 
41041,0.100,0.000,0,0.000,0.049,0.495,43.6 
41043,0.101,0.000,0,0.000,0.063,0.306,39.3 
41045,0.052,0.002,0,0.000,0.042,0.215,32.4 
41047,0.104,0.001,1,0.001,0.029,0.422,40.8 
41049,0.028,0.001,0,0.000,0.053,0.244,36.8 
41051,0.092,0.001,1,0.001,0.009,0.733,42.6 
41053,0.090,0.000,1,0.000,0.037,0.407,43.3 
41055,-0.073,0.000,0,0.000,0.069,0.199,37.8 
41057,0.041,0.000,1,0.000,0.031,0.418,41.6 
41059,0.068,0.001,0,0.000,0.047,0.278,37.0 
41061,0.036,0.001,0,0.000,0.035,0.251,31.3 
41063,0.042,0.001,0,0.000,0.048,0.256,28.9 
41065,0.055,0.001,1,0.001,0.042,0.400,36.2 
41067,0.090,0.000,1,0.000,0.016,0.569,42.6 
41069,0.034,0.001,1,0.001,0.057,0.189,34.1 
41071,0.104,0.001,1,0.001,0.036,0.396,42.8 
42001,0.079,0.001,0,0.000,0.025,0.299,35.3 
42003,0.113,0.001,1,0.001,0.045,0.565,35.0 
42005,0.055,0.002,1,0.002,0.058,0.227,32.8 
42007,0.074,0.002,1,0.002,0.056,0.389,33.9 
42009,0.012,0.003,0,0.000,0.044,0.154,33.9 
42011,0.088,0.002,1,0.002,0.043,0.428,34.7 
42013,0.035,0.002,0,0.000,0.028,0.254,32.4 
42015,0.037,0.001,0,0.000,0.037,0.248,30.2 
42017,0.091,0.002,1,0.002,0.032,0.485,36.3 
42019,0.060,0.002,1,0.002,0.041,0.294,32.2 
42021,0.053,0.003,0,0.000,0.053,0.299,30.6 
42023,-0.077,0.002,0,0.000,0.002,0.243,28.8 
42025,0.100,0.002,1,0.002,0.035,0.311,30.8 
42027,0.046,0.001,0,0.000,0.031,0.487,30.7 
42029,0.080,0.001,1,0.001,0.023,0.527,36.1 
42031,0.037,0.002,0,0.000,0.052,0.244,30.9 
42033,0.020,0.001,0,0.000,0.038,0.239,30.7 
42035,0.040,0.001,0,0.000,0.051,0.308,29.4 
42037,0.025,0.002,0,0.000,0.044,0.316,31.3 
42039,0.056,0.002,0,0.000,0.044,0.293,30.9 
42041,0.077,0.002,1,0.002,0.018,0.387,35.0 
42043,0.088,0.002,1,0.002,0.034,0.494,34.5 
42045,0.117,0.002,1,0.002,0.054,0.596,37.9 
42047,0.088,0.001,0,0.000,0.054,0.267,30.3 
42049,0.085,0.001,1,0.001,0.030,0.470,31.4 
42051,0.082,0.002,1,0.002,0.057,0.334,34.7 
42053,-0.003,0.003,0,0.000,0.013,0.261,30.5 
42055,0.095,0.002,0,0.000,0.020,0.250,34.7 
42057,0.032,0.001,0,0.000,0.011,0.135,34.8 
42059,0.022,0.001,0,0.000,0.064,0.284,35.7 
42061,0.038,0.003,1,0.003,0.046,0.230,33.7 
42063,0.026,0.002,0,0.000,0.043,0.305,32.1 
42065,0.006,0.002,0,0.000,0.047,0.187,31.2 
42067,0.041,0.003,0,0.000,0.048,0.174,33.8 
42069,0.071,0.002,1,0.002,0.026,0.502,30.1 
42071,0.095,0.002,1,0.002,0.019,0.378,35.9 
42073,0.028,0.002,0,0.000,0.047,0.344,32.6 
42075,0.086,0.002,0,0.000,0.036,0.306,34.4 
42077,0.097,0.002,1,0.002,0.025,0.505,34.8 
42079,0.115,0.002,1,0.002,0.049,0.389,30.4 
42081,0.010,0.002,0,0.000,0.061,0.257,30.0 
42083,-0.019,0.001,0,0.000,0.056,0.247,29.1 
42085,0.075,0.002,1,0.002,0.023,0.358,31.6 
42087,0.033,0.003,0,0.000,0.050,0.208,33.0 
42089,0.144,0.001,1,0.001,0.067,0.486,30.4 
42091,0.079,0.002,1,0.002,0.027,0.589,36.5 
42093,0.037,0.003,0,0.000,0.045,0.334,32.1 
42095,0.125,0.002,1,0.002,0.026,0.462,34.0 
42097,0.062,0.003,0,0.000,0.040,0.267,32.4 
42099,0.028,0.002,1,0.002,0.044,0.219,34.3 
42101,0.112,0.002,1,0.002,0.059,0.825,38.8 
42103,0.101,0.001,1,0.001,0.023,0.355,30.0 
42105,0.014,0.001,0,0.000,0.045,0.167,28.0 
42107,0.107,0.002,0,0.000,0.072,0.267,31.6 
42109,0.043,0.002,0,0.000,0.052,0.245,32.7 
42111,0.036,0.003,0,0.000,0.040,0.206,32.0 
42113,0.055,0.002,0,0.000,0.039,0.239,28.5 
42115,0.018,0.001,0,0.000,0.028,0.272,29.5 
42117,0.034,0.002,0,0.000,0.050,0.213,29.2 
42119,0.034,0.002,0,0.000,0.054,0.354,31.6 
42121,0.025,0.002,0,0.000,0.046,0.270,30.7 
42123,0.031,0.002,0,0.000,0.050,0.279,29.7 
42125,0.056,0.001,1,0.001,0.045,0.358,35.0 
42127,0.051,0.001,0,0.000,0.029,0.292,29.2 
42129,0.052,0.002,1,0.002,0.043,0.328,34.5 
42131,0.034,0.001,1,0.001,0.029,0.290,30.7 
42133,0.071,0.001,1,0.001,0.046,0.333,35.9 
44001,0.118,0.002,1,0.002,-0.020,0.573,36.3 
44003,0.119,0.002,1,0.002,0.045,0.461,35.2 
44005,0.075,0.000,1,0.000,0.017,0.557,36.6 
44007,0.111,0.003,1,0.003,0.040,0.575,34.3 
44009,0.099,0.001,1,0.001,0.015,0.508,36.4 
45001,0.043,0.001,0,0.000,0.065,0.347,48.1 
45003,0.095,0.001,1,0.001,0.030,0.340,51.9 
45005,0.031,0.002,0,0.000,0.026,0.761,52.3 
45007,0.082,0.002,1,0.002,0.053,0.262,47.3 
45009,-0.024,0.003,0,0.000,0.045,0.627,51.6 
45011,0.067,0.002,0,0.000,0.029,0.464,52.0 
45013,0.063,0.001,0,0.000,0.013,0.409,55.3 
45015,0.068,0.001,1,0.001,0.036,0.386,53.1 
45017,0.050,0.002,1,0.002,0.041,0.473,51.8 
45019,0.072,0.001,1,0.001,0.008,0.506,54.1 
45021,0.057,0.002,0,0.000,0.027,0.280,45.6 
45023,0.069,0.002,1,0.002,0.083,0.464,47.1 
45025,0.070,0.002,0,0.000,0.055,0.414,48.8 
45027,0.000,0.003,1,0.003,0.023,0.502,52.2 
45029,0.039,0.003,0,0.000,0.016,0.442,53.2 
45031,0.041,0.002,0,0.000,-0.012,0.468,51.0 
45033,0.058,0.002,0,0.000,0.037,0.499,50.8 
45035,0.068,0.001,1,0.001,0.045,0.384,53.0 
45037,0.025,0.001,1,0.001,0.043,0.386,50.8 
45039,0.033,0.003,1,0.003,0.037,0.616,48.4 
45041,0.052,0.003,0,0.000,0.029,0.461,51.9 
45043,0.055,0.002,0,0.000,0.029,0.420,52.3 
45045,0.071,0.001,1,0.001,0.035,0.346,45.5 
45047,0.032,0.002,0,0.000,0.045,0.372,48.8 
45049,0.018,0.002,0,0.000,0.063,0.587,52.6 
45051,0.077,0.001,1,0.001,0.029,0.296,51.8 
45053,0.031,0.001,0,0.000,0.024,0.521,54.4 
45055,0.068,0.002,1,0.002,0.024,0.356,49.0 
45057,0.072,0.001,1,0.001,0.068,0.355,47.3 
45059,0.060,0.002,1,0.002,0.044,0.335,47.5 
45061,-0.010,0.003,0,0.000,0.068,0.637,50.4 
45063,0.060,0.001,1,0.001,0.043,0.289,50.7 
45067,0.062,0.003,0,0.000,0.043,0.600,51.5 
45069,0.061,0.002,0,0.000,0.042,0.573,50.1 
45071,0.011,0.002,0,0.000,0.038,0.370,48.5 
45073,0.072,0.001,0,0.000,0.050,0.238,45.3 
45075,0.027,0.002,0,0.000,0.020,0.676,52.1 
45077,0.086,0.002,1,0.002,0.059,0.211,46.1 
45079,0.079,0.001,1,0.001,0.039,0.640,50.3 
45081,0.011,0.002,1,0.002,0.040,0.328,49.6 
45083,0.088,0.002,1,0.002,0.061,0.330,45.9 
45085,0.059,0.001,0,0.000,0.034,0.545,50.7 
45087,0.032,0.002,1,0.002,0.062,0.391,46.6 
45089,0.024,0.003,0,0.000,0.035,0.661,52.2 
45091,0.181,0.001,1,0.001,0.111,0.364,46.5 
46005,0.023,0.002,0,0.000,0.029,0.282,15.7 
46011,0.029,0.001,0,0.000,0.030,0.385,15.0 
46013,0.017,0.002,0,0.000,0.017,0.338,13.4 
46019,0.023,0.002,0,0.000,0.053,0.160,23.4 
46023,0.045,0.002,0,0.000,0.042,0.272,20.8 
46027,0.059,0.001,0,0.000,0.032,0.514,20.5 
46029,0.045,0.003,1,0.003,0.036,0.272,13.1 
46033,0.046,0.001,0,0.000,0.049,0.237,28.2 
46035,0.041,0.003,0,0.000,0.033,0.296,17.9 
46037,0.070,0.005,0,0.000,0.014,0.355,12.3 
46039,0.091,0.002,0,0.000,0.043,0.274,14.6 
46045,-0.025,0.003,0,0.000,0.098,0.198,13.7 
46047,0.047,0.002,0,0.000,0.046,0.230,28.4 
46057,0.014,0.006,1,0.006,0.048,0.201,14.0 
46065,0.033,0.002,0,0.000,0.036,0.300,19.3 
46067,-0.011,0.003,0,0.000,0.092,0.206,19.3 
46077,0.040,0.003,0,0.000,0.031,0.276,14.9 
46079,0.049,0.001,0,0.000,0.007,0.341,16.4 
46081,0.027,0.002,0,0.000,0.035,0.283,25.8 
46083,0.070,0.001,0,0.000,0.016,0.320,19.8 
46087,0.070,0.004,0,0.000,0.103,0.241,18.0 
46093,0.034,0.001,0,0.000,0.037,0.191,23.9 
46099,0.075,0.002,0,0.000,0.030,0.391,19.0 
46101,0.066,0.002,1,0.002,0.025,0.356,16.5 
46103,0.063,0.002,0,0.000,0.045,0.295,26.4 
46109,0.062,0.003,0,0.000,0.096,0.396,13.4 
46115,0.028,0.004,0,0.000,0.056,0.311,14.8 
46117,-0.019,0.001,0,0.000,0.056,0.210,21.0 
46125,0.033,0.006,0,0.000,0.032,0.232,19.7 
46127,0.043,0.002,1,0.002,0.038,0.282,20.8 
46135,0.039,0.001,0,0.000,0.026,0.343,20.9 
47001,0.125,0.002,1,0.002,0.101,0.302,42.0 
47003,0.080,0.002,0,0.000,0.079,0.221,43.7 
47005,0.045,0.002,0,0.000,0.045,0.233,43.0 
47007,0.075,0.001,0,0.000,0.054,0.192,42.4 
47009,0.112,0.001,1,0.001,0.064,0.232,43.2 
47011,0.107,0.001,0,0.000,0.050,0.183,44.3 
47013,0.038,0.001,1,0.001,0.044,0.179,40.5 
47015,0.047,0.002,1,0.002,0.050,0.212,43.0 
47017,0.024,0.003,1,0.003,0.038,0.224,42.6 
47019,0.022,0.002,0,0.000,0.034,0.164,39.6 
47021,0.084,0.001,1,0.001,0.067,0.244,43.1 
47023,0.021,0.003,0,0.000,0.041,0.191,44.4 
47025,0.064,0.002,0,0.000,0.037,0.171,40.1 
47027,0.049,0.004,0,0.000,0.053,0.242,42.9 
47029,0.048,0.002,0,0.000,0.049,0.163,43.0 
47031,0.067,0.002,0,0.000,0.020,0.237,43.1 
47033,0.031,0.003,0,0.000,0.043,0.241,43.2 
47035,0.114,0.002,0,0.000,0.070,0.197,40.9 
47037,0.094,0.001,1,0.001,0.038,0.598,43.7 
47039,0.058,0.003,0,0.000,0.055,0.195,44.3 
47041,0.048,0.002,0,0.000,0.051,0.226,43.1 
47043,0.057,0.002,1,0.002,0.091,0.253,43.3 
47045,0.022,0.002,0,0.000,0.035,0.211,42.4 
47047,0.068,0.002,1,0.002,0.006,0.303,44.8 
47049,0.082,0.002,0,0.000,0.047,0.150,41.4 
47051,0.103,0.002,0,0.000,0.004,0.267,43.7 
47053,0.019,0.003,0,0.000,0.048,0.269,42.6 
47055,0.037,0.003,0,0.000,0.053,0.262,43.6 
47057,0.063,0.002,1,0.002,0.055,0.144,41.9 
47059,0.043,0.002,0,0.000,0.074,0.179,42.8 
47061,0.052,0.002,0,0.000,0.047,0.210,41.8 
47063,0.009,0.002,0,0.000,0.063,0.197,43.0 
47065,0.114,0.001,1,0.001,0.057,0.388,44.6 
47067,0.006,0.001,0,0.000,0.042,0.144,41.2 
47069,0.026,0.002,0,0.000,0.039,0.451,44.7 
47071,0.045,0.002,0,0.000,0.024,0.163,45.1 
47073,0.108,0.002,1,0.002,0.072,0.169,42.6 
47075,0.025,0.003,1,0.003,0.037,0.543,43.8 
47077,0.031,0.002,0,0.000,0.045,0.176,43.8 
47079,0.044,0.002,0,0.000,0.038,0.237,41.3 
47081,0.035,0.002,1,0.002,0.021,0.233,43.8 
47083,0.033,0.003,1,0.003,0.072,0.273,42.7 
47085,0.060,0.001,0,0.000,0.059,0.275,43.4 
47087,0.061,0.002,0,0.000,0.076,0.253,43.0 
47089,0.020,0.002,0,0.000,0.116,0.183,43.5 
47091,0.004,0.002,0,0.000,0.038,0.150,38.4 
47093,0.111,0.001,1,0.001,0.068,0.348,43.1 
47095,-0.003,0.003,0,0.000,0.040,0.293,41.8 
47097,0.052,0.002,0,0.000,0.042,0.378,43.4 
47099,0.052,0.002,0,0.000,0.043,0.180,43.7 
47101,0.155,0.002,0,0.000,0.075,0.193,43.5 
47103,0.025,0.002,1,0.002,0.041,0.191,44.1 
47105,0.076,0.001,1,0.001,0.040,0.210,43.7 
47107,0.055,0.002,0,0.000,0.045,0.187,44.0 
47109,0.028,0.002,0,0.000,0.036,0.184,44.7 
47111,0.056,0.003,1,0.003,0.064,0.143,41.9 
47113,0.123,0.002,0,0.000,0.048,0.405,44.0 
47115,0.068,0.001,1,0.001,0.039,0.261,43.6 
47117,0.075,0.001,0,0.000,0.065,0.249,43.8 
47119,0.086,0.002,1,0.002,0.050,0.284,43.8 
47121,0.070,0.002,0,0.000,0.038,0.198,44.0 
47123,0.029,0.002,0,0.000,0.043,0.186,43.0 
47125,0.135,0.001,1,0.001,0.036,0.377,42.8 
47127,0.037,0.002,0,0.000,0.061,0.170,43.8 
47129,0.091,0.001,1,0.001,0.039,0.157,41.8 
47131,0.024,0.003,1,0.003,0.028,0.198,41.4 
47133,0.052,0.002,0,0.000,0.050,0.236,42.5 
47135,0.084,0.003,1,0.003,0.048,0.209,43.8 
47137,0.067,0.004,0,0.000,0.034,0.205,42.4 
47139,0.068,0.001,0,0.000,0.054,0.192,43.3 
47141,0.094,0.002,0,0.000,0.052,0.252,42.3 
47143,0.059,0.002,0,0.000,0.047,0.176,43.1 
47145,0.145,0.002,1,0.002,0.047,0.223,43.5 
47147,0.113,0.001,1,0.001,0.035,0.245,42.3 
47149,0.073,0.001,1,0.001,0.042,0.342,43.6 
47151,0.064,0.002,0,0.000,0.021,0.131,40.8 
47153,0.099,0.002,1,0.002,0.037,0.185,42.4 
47155,0.119,0.001,0,0.000,0.100,0.173,41.4 
47157,0.126,0.001,1,0.001,0.083,0.619,45.3 
47159,0.053,0.002,1,0.002,0.055,0.227,43.0 
47161,0.070,0.002,0,0.000,0.041,0.231,41.8 
47163,0.098,0.002,1,0.002,0.023,0.202,42.2 
47165,0.079,0.001,1,0.001,0.010,0.254,42.6 
47167,0.066,0.001,1,0.001,0.036,0.246,44.3 
47169,0.048,0.002,1,0.002,0.054,0.299,42.9 
47171,-0.001,0.003,1,0.003,0.040,0.175,39.5 
47173,0.018,0.001,1,0.001,0.041,0.162,41.4 
47175,0.076,0.003,0,0.000,0.081,0.223,42.2 
47177,0.161,0.002,0,0.000,0.067,0.260,43.3 
47179,0.091,0.002,0,0.000,0.036,0.262,42.6 
47181,0.051,0.002,0,0.000,0.041,0.122,44.2 
47183,0.033,0.002,0,0.000,0.018,0.228,41.4 
47185,0.078,0.002,0,0.000,0.064,0.188,42.4 
47187,0.092,0.001,1,0.001,0.025,0.292,43.4 
47189,0.066,0.001,1,0.001,0.010,0.254,43.4 
48001,0.012,0.002,0,0.000,0.025,0.198,50.0 
48003,0.042,0.002,0,0.000,0.069,0.169,46.4 
48005,0.009,0.003,0,0.000,0.040,0.252,52.8 
48007,0.038,0.001,1,0.001,0.028,0.234,59.5 
48009,0.032,0.001,0,0.000,0.041,0.092,47.9 
48011,0.037,0.003,1,0.003,0.033,0.069,42.0 
48013,0.034,0.002,1,0.002,0.027,0.340,58.6 
48015,0.028,0.001,1,0.001,0.037,0.189,56.7 
48017,0.041,0.002,0,0.000,0.045,0.221,41.2 
48019,0.044,0.001,1,0.001,0.050,0.169,53.8 
48021,0.068,0.001,1,0.001,-0.021,0.371,55.5 
48025,0.001,0.002,0,0.000,0.048,0.406,59.5 
48027,0.096,0.001,1,0.001,0.057,0.398,51.9 
48029,0.061,0.001,1,0.001,0.045,0.542,57.0 
48031,0.051,0.001,0,0.000,0.054,0.219,53.6 
48035,0.031,0.001,0,0.000,0.045,0.163,50.4 
48037,0.013,0.002,0,0.000,0.039,0.255,47.7 
48039,0.023,0.001,1,0.001,0.022,0.356,59.4 
48041,0.066,0.001,0,0.000,0.021,0.344,53.7 
48043,0.005,0.001,0,0.000,0.046,0.440,49.8 
48047,0.021,0.004,0,0.000,0.062,0.746,64.0 
48049,0.025,0.003,0,0.000,0.049,0.116,50.9 
48051,0.033,0.002,0,0.000,0.038,0.214,54.9 
48053,0.039,0.001,0,0.000,0.052,0.198,52.1 
48055,0.029,0.002,1,0.002,0.056,0.397,55.6 
48057,0.022,0.001,0,0.000,0.042,0.304,59.8 
48059,0.022,0.003,0,0.000,0.048,0.102,49.3 
48061,0.132,0.003,1,0.003,0.045,0.645,66.6 
48063,0.021,0.003,0,0.000,0.001,0.277,48.6 
48065,0.021,0.002,1,0.002,0.045,0.084,40.9 
48067,0.008,0.002,0,0.000,0.030,0.194,48.7 
48069,0.031,0.003,0,0.000,0.031,0.263,40.2 
48071,0.024,0.000,1,0.000,0.047,0.176,58.0 
48073,0.039,0.002,0,0.000,0.039,0.207,50.4 
48075,-0.014,0.002,0,0.000,0.011,0.121,45.5 
48077,0.019,0.002,0,0.000,0.017,0.107,47.4 
48083,0.024,0.003,0,0.000,0.020,0.107,50.9 
48085,0.070,0.001,1,0.001,-0.004,0.389,48.4 
48089,0.034,0.001,0,0.000,0.047,0.233,58.3 
